450	1.51859E-11
454	1.81489E-11
458	3.80888E-11
462	6.3735E-11
466	8.82831E-11
470	4.22446E-11
474	6.97149E-11
478	8.6868E-11
482	5.69499E-11
486	1.21596E-10
490	8.32973E-11
494	4.45172E-11
498	4.52064E-11
502	2.82524E-10
506	1.01065E-09
510	1.78478E-11
514	2.90739E-11
518	3.93839E-11
522	8.34516E-11
526	6.09123E-11
530	7.37474E-11
534	1.36215E-10
538	1.73256E-10
542	2.16225E-10
546	6.63709E-10
550	8.55745E-10
554	1.66161E-09
558	5.49152E-09
562	7.0997E-09
566	2.97108E-08
570	3.77635E-08
574	8.59604E-08
578	2.66382E-07
582	3.38073E-07
586	7.32058E-07
590	2.36706E-06
594	3.4379E-06
598	1.10627E-05
602	1.20158E-05
606	2.38193E-05
610	7.42328E-05
614	8.84978E-05
618	0.000125595
622	0.000447136
626	0.000401088
630	0.000681128
634	0.001871547
638	0.001616397
642	0.002511858
646	0.006516983
650	0.00558061
654	0.014173576
658	0.011082652
662	0.01308118
666	0.032086141
670	0.020707936
674	0.023748748
678	0.05198005
682	0.029736981
686	0.032201866
690	0.057447777
694	0.026657632
698	0.04889099
702	0.032071789
706	0.007744437
710	0.020351201
714	1
718	0.048073192
722	0.068082074
726	0.04175344
730	0.045470704
734	0.095208361
738	0.049624573
742	0.047070381
746	0.083993081
750	0.040105263
754	0.033912915
758	0.054004847
762	0.022594056
766	0.025679353
770	0.018829235
774	0.009525859
778	0.012875861
782	0.00452925
786	0.003209636
790	0.003935692
794	0.001251553
798	0.000880721
802	0.00093778
806	0.000282477
810	0.000290891
814	8.57317E-05
818	5.0132E-05
822	4.83479E-05
826	1.24318E-05
830	9.5789E-06
834	4.82633E-06
838	1.73453E-06
842	1.45918E-06
846	3.87279E-07
850	2.33488E-07
854	1.67258E-07
858	4.96957E-08
862	3.71296E-08
866	1.20225E-08
870	8.25448E-09
874	3.11378E-09
878	1.74661E-09
882	1.07502E-09
886	4.66086E-10
890	2.31936E-10
894	1.27769E-10
898	7.20505E-11
902	1.77604E-11
906	3.54495E-11
910	2.13142E-11
914	1.18709E-11
918	7.74583E-12
922	5.02987E-12
926	2.49914E-12
930	2.03269E-12
934	1.53578E-12
938	8.90355E-13
942	1.12828E-12
946	9.31645E-13
950	1.67653E-12
954	1.06237E-12
958	1.09482E-12
962	1.22799E-12
966	1.58879E-12
970	1.16846E-12
974	1.04624E-12
978	1.05718E-12
982	1.02851E-12
986	8.60693E-13
990	7.66561E-13
994	7.31642E-13
998	4.39353E-13
1002	6.88243E-13
1006	7.7679E-13
1010	4.29319E-13
1014	3.20751E-13
1018	2.03252E-13
1022	1.33058E-13
1026	9.43089E-14
1030	8.31309E-14
1034	8.84047E-14
1038	8.10818E-14
1042	9.95896E-14
1046	1.25702E-13
1050	1.49623E-13
1054	2.35355E-13
1058	3.28618E-13
1062	6.10671E-13
1066	8.47289E-13
1070	1.18343E-12
1074	2.04648E-12
1078	3.21342E-12
1082	5.27578E-12
1086	7.91758E-12
1090	1.34896E-11
1094	1.93389E-11
1098	2.66998E-11
1102	5.20482E-11
1106	8.10474E-11
1110	1.26023E-10
1114	1.72451E-10
1118	2.64455E-10
1122	4.65258E-10
1126	5.10576E-10
1130	7.20712E-10
1134	1.50935E-09
1138	1.71541E-09
1142	1.79962E-09
1146	4.26828E-09
1150	4.21538E-09
1154	8.26318E-09
1158	6.1176E-09
1162	8.68849E-09
1166	1.69759E-08
1170	1.1268E-08
1174	1.40939E-08
1178	2.74258E-08
1182	1.76278E-08
1186	1.67952E-08
1190	3.27858E-08
1194	1.75449E-08
1198	3.04803E-08
1202	1.15613E-08
1206	1.00769E-08
1210	1.04795E-08
1214	1.64856E-09
1218	6.24493E-09
1222	1.71547E-08
1226	1.40166E-08
1230	1.61575E-08
1234	3.28508E-08
1238	1.96706E-08
1242	3.47915E-08
1246	1.78946E-08
1250	1.99153E-08
1254	3.05894E-08
1258	1.89717E-08
1262	2.25033E-08
1266	3.65842E-08
1270	3.93784E-08
1274	7.20959E-08
1278	1.03539E-07
1282	1.73216E-07
1286	5.21018E-07
1290	5.97735E-07
1294	1.50353E-06
1298	1.8517E-06
1302	3.42449E-06
1306	8.48174E-06
1310	1.1488E-05
1314	3.31009E-05
1318	3.65559E-05
1322	7.32598E-05
1326	0.000144545
1330	0.000184879
1334	0.000468028
1338	0.000479162
1342	0.001312719
1346	0.00103183
1350	0.002844819
1354	0.002393287
1358	0.003058626
1362	0.006931908
1366	0.005123721
1370	0.010817616
1374	0.008010146
1378	0.014881511
1382	0.009646395
1386	0.009087421
1390	0.016499603
1394	0.008266342
1398	0.012456069
1402	0.005572282
1406	0.003577032
1410	0.002240119
1414	0.002495007
1418	0.005145114
1422	0.011771068
1426	0.008215147
1430	0.009598026
1434	0.01859286
1438	0.00963236
1442	0.009706107
1446	0.016203165
1450	0.007418098
1454	0.007024149
1458	0.00566326
1462	0.008645627
1466	0.003487346
1470	0.002747152
1474	0.002299826
1478	0.002949555
1482	0.001058954
1486	0.000781745
1490	0.000952535
1494	0.000374264
1498	0.000238941
1502	0.000251561
1506	9.11918E-05
1510	6.47019E-05
1514	4.59286E-05
1518	4.27825E-05
1522	2.75919E-05
1526	1.34263E-05
1530	6.55314E-06
1534	4.47552E-06
1538	3.34183E-06
1542	1.89367E-06
1546	1.26014E-06
1550	8.80394E-07
1554	5.13872E-07
1558	3.2846E-07
1562	2.14554E-07
1566	1.26452E-07
1570	7.82193E-08
1574	4.69346E-08
1578	2.82948E-08
1582	1.67676E-08
1586	9.89014E-09
1590	5.80434E-09
1594	3.36693E-09
1598	1.94811E-09
1602	1.11535E-09
1606	6.36852E-10
1610	3.62179E-10
1614	2.00075E-10
1618	1.14357E-10
1622	6.69414E-11
1626	6.56443E-12
1630	3.46796E-11
1634	1.91574E-11
1638	1.05215E-11
1642	5.51419E-12
1646	2.98613E-12
1650	1.61874E-13
1654	3.85313E-14
1658	2.41097E-14
1662	2.1593E-14
1666	2.31838E-14
1670	1.43815E-14
1674	2.32468E-14
1678	3.4685E-14
1682	3.60002E-14
1686	3.51791E-14
1690	8.57099E-14
1694	1.32753E-13
1698	2.10212E-13
1702	3.27804E-13
1706	1.00548E-13
1710	5.49455E-13
1714	8.7185E-13
1718	1.27675E-12
1722	2.02712E-12
1726	1.2736E-12
1730	3.67629E-12
1734	5.6191E-12
1738	8.15339E-12
1742	1.24848E-11
1746	1.85128E-11
1750	2.76292E-11
1754	2.28136E-11
1758	5.18778E-11
1762	7.24873E-11
1766	1.08228E-10
1770	1.56399E-10
1774	2.26307E-10
1778	3.63663E-10
1782	7.24208E-10
1786	7.9818E-10
1790	1.15091E-09
1794	1.58784E-09
1798	2.19436E-09
1802	3.10375E-09
1806	4.21445E-09
1810	5.68442E-09
1814	8.54282E-09
1818	1.05881E-08
1822	2.60942E-08
1826	2.17215E-08
1830	2.76671E-08
1834	3.49677E-08
1838	4.3485E-08
1842	5.80126E-08
1846	6.37199E-08
1850	1.53728E-07
1854	9.86914E-08
1858	1.19435E-07
1862	1.21748E-07
1866	1.30269E-07
1870	1.37042E-07
1874	2.78654E-07
1878	1.36131E-07
1882	1.28668E-07
1886	2.02249E-07
1890	8.77769E-08
1894	5.45654E-08
1898	4.07421E-08
1902	4.04877E-08
1906	9.23718E-08
1910	2.01204E-07
1914	1.42186E-07
1918	2.9124E-07
1922	1.68465E-07
1926	3.04139E-07
1930	1.58358E-07
1934	2.51803E-07
1938	1.18816E-07
1942	1.74061E-07
1946	1.2775E-07
1950	5.34426E-08
1954	7.20032E-08
1958	6.60492E-08
1962	5.07812E-08
1966	5.22661E-08
1970	8.01551E-08
1974	1.17118E-07
1978	1.78161E-07
1982	2.70418E-07
1986	4.11363E-07
1990	6.11539E-07
1994	9.24588E-07
1998	3.13945E-06
2002	2.62781E-06
2006	3.7039E-06
2010	5.06816E-06
2014	6.8025E-06
2018	8.82949E-06
2022	2.58905E-05
2026	1.87872E-05
2030	2.33686E-05
2034	2.88059E-05
2038	3.46919E-05
2042	8.0611E-05
2046	5.53702E-05
2050	5.71883E-05
2054	7.19334E-05
2058	6.90278E-05
2062	0.000132111
2066	8.91945E-05
2070	7.99094E-05
2074	0.000138906
2078	6.82326E-05
2082	6.17651E-05
2086	0.000101238
2090	8.05055E-05
2094	7.11283E-05
2098	2.86542E-05
2102	2.81788E-05
2106	8.63052E-05
2110	4.47269E-05
2114	0.000626992
2118	0.000316374
2122	9.34265E-05
2126	6.50707E-05
2130	8.85302E-05
2134	5.67155E-05
2138	5.77705E-05
2142	9.68879E-05
2146	4.92516E-05
2150	5.25115E-05
2154	6.50125E-05
2158	3.47943E-05
2162	2.59105E-05
2166	3.6461E-05
2170	1.56102E-05
2174	1.13571E-05
2178	1.2477E-05
2182	5.07782E-06
2186	3.5453E-06
2190	2.40272E-06
2194	2.67876E-06
2198	8.52509E-07
2202	6.44626E-07
2206	6.23358E-07
2210	2.0117E-07
2214	1.40961E-07
2218	1.42321E-07
2222	5.58654E-08
2226	5.9769E-08
2230	3.21955E-08
2234	1.7531E-08
2238	1.45822E-08
2242	8.85952E-09
2246	6.50083E-09
2250	4.8645E-09
2254	3.31321E-09
2258	2.44849E-09
2262	1.61573E-09
2266	1.70479E-09
2270	5.29446E-10
2274	3.47365E-10
2278	2.27173E-10
2282	1.4759E-10
2286	9.30539E-11
2290	5.86852E-11
2294	3.93729E-11
2298	2.20879E-11
2302	1.3923E-11
2306	8.48681E-12
2310	5.33421E-12
2314	3.12431E-12
2318	1.6019E-12
2322	1.35636E-12
2326	8.70236E-13
2330	5.55254E-13
2334	4.19559E-13
2338	3.4841E-13
2342	2.35201E-13
2346	3.00149E-13
2350	4.54902E-13
2354	5.82046E-13
2358	7.16932E-13
2362	1.09806E-12
2366	1.51512E-12
2370	2.77855E-12
2374	3.91732E-12
2378	4.77878E-12
2382	8.20708E-12
2386	1.24711E-11
2390	1.82704E-11
2394	2.88817E-11
2398	4.60752E-11
2402	6.36653E-11
2406	9.29131E-11
2410	1.44584E-10
2414	1.56844E-10
2418	3.07629E-10
2422	4.21705E-10
2426	6.30471E-10
2430	9.32554E-10
2434	1.75934E-09
2438	2.49664E-09
2442	3.19819E-09
2446	5.35579E-09
2450	8.35604E-09
2454	1.15182E-08
2458	1.76587E-08
2462	2.81342E-08
2466	3.85994E-08
2470	5.8421E-08
2474	9.03679E-08
2478	1.21713E-07
2482	2.52745E-07
2486	2.83086E-07
2490	6.28186E-07
2494	7.0521E-07
2498	9.52111E-07
2502	1.32001E-06
2506	2.14633E-06
2510	2.793E-06
2514	3.55848E-06
2518	8.27711E-06
2522	7.89263E-06
2526	1.11848E-05
2530	1.27788E-05
2534	1.57643E-05
2538	3.92115E-05
2542	3.09692E-05
2546	3.38341E-05
2550	4.14593E-05
2554	4.90244E-05
2558	0.000105118
2562	6.22488E-05
2566	7.02511E-05
2570	8.28717E-05
2574	0.000172005
2578	0.000127453
2582	6.77579E-05
2586	0.000123533
2590	0.000128182
2594	0.000392196
2598	0.001240429
2602	6.84053E-06
2606	1.90222E-05
2610	5.89531E-05
2614	4.65712E-05
2618	9.89619E-05
2622	5.78204E-05
2626	0.000107073
2630	5.32793E-05
2634	4.93156E-05
2638	8.02123E-05
2642	6.26146E-05
2646	2.49721E-05
2650	3.62643E-05
2654	1.30691E-05
2658	1.81817E-05
2662	6.12633E-06
2666	7.8584E-06
2670	4.20212E-06
2674	1.27889E-06
2678	1.51425E-06
2682	7.81119E-07
2686	4.58262E-07
2690	3.91018E-07
2694	4.46158E-07
2698	6.812E-07
2702	1.22601E-06
2706	1.61458E-06
2710	4.89746E-06
2714	4.73967E-06
2718	6.69159E-06
2722	1.01723E-05
2726	1.27488E-05
2730	1.76993E-05
2734	5.6405E-05
2738	4.26092E-05
2742	5.52725E-05
2746	6.78068E-05
2750	9.75886E-05
2754	0.000211783
2758	0.000147677
2762	0.000180681
2766	0.000197369
2770	0.00041612
2774	0.000266222
2778	0.000247661
2782	0.000258731
2786	0.000493752
2790	0.000401502
2794	0.000155347
2798	0.000174958
2802	0.000396482
2806	0.008162241
2810	0.000325177
2814	0.000271112
2818	0.000355994
2822	0.000704771
2826	0.000436868
2830	0.00080312
2834	0.000404719
2838	0.000733532
2842	0.000327456
2846	0.000537226
2850	0.000226807
2854	0.000337424
2858	0.000131177
2862	0.00018155
2866	0.000110557
2870	3.86626E-05
2874	3.85969E-05
2878	2.48576E-05
2882	1.4275E-05
2886	9.04797E-06
2890	4.15945E-06
2894	2.00442E-06
2898	7.69987E-07
2902	3.52728E-07
2906	1.44748E-07
2910	9.90142E-08
2914	5.14462E-08
2918	2.58104E-08
2922	1.49841E-08
2926	1.02119E-08
2930	7.21856E-09
2934	4.69366E-09
2938	3.19599E-09
2942	2.59474E-10
2946	2.02757E-09
2950	1.33948E-09
2954	8.74884E-10
2958	5.58396E-10
2962	3.37194E-10
2966	2.26622E-10
2970	1.3965E-10
2974	8.74525E-12
2978	8.42341E-11
2982	4.79628E-11
2986	4.27466E-11
2990	2.82555E-11
2994	1.88663E-11
2998	1.42347E-11
3002	6.24015E-12
3006	7.85665E-12
3010	6.21372E-12
3014	3.66934E-12
3018	2.87641E-12
3022	2.96149E-12
3026	2.68975E-12
3030	4.12069E-12
3034	3.28528E-12
3038	5.64336E-12
3042	5.15983E-12
3046	8.42315E-12
3050	1.00441E-11
3054	1.50494E-11
3058	2.07609E-11
3062	2.66324E-11
3066	4.09551E-11
3070	6.22771E-11
3074	9.12089E-11
3078	1.30465E-10
